Date,Open,High,Low,Close,Adj Close,Volume
02-12-2016,27.29249954,27.52249908,27.21249962,27.47500038,25.53697586,106112000
05-12-2016,27.5,27.50749969,27.0625,27.27750015,25.35341072,137298000
06-12-2016,27.375,27.59000015,27.29750061,27.48749924,25.54859543,104782000
07-12-2016,27.31500053,27.79750061,27.29000092,27.75749969,25.7995491,119994800
08-12-2016,27.71500015,28.10750008,27.64999962,28.03000069,26.05282784,108273200
09-12-2016,28.07749939,28.67499924,28.07749939,28.48749924,26.47806549,137610400
12-12-2016,28.32250023,28.75,28.12249947,28.32500076,26.32702637,105497600
13-12-2016,28.45999908,28.97999954,28.4375,28.79750061,26.76619911,174935200
14-12-2016,28.76000023,29.04999924,28.74500084,28.79750061,26.76619911,136127200
15-12-2016,28.84499931,29.18250084,28.80750084,28.95499992,26.9125843,186098000
16-12-2016,29.11750031,29.125,28.91250038,28.99250031,26.94743919,177404400
19-12-2016,28.95000076,29.34499931,28.9375,29.15999985,27.10312462,111117600
20-12-2016,29.18499947,29.375,29.17000008,29.23749924,27.17515945,85700000
21-12-2016,29.20000076,29.35000038,29.19499969,29.26499939,27.20071602,95132800
22-12-2016,29.08749962,29.12750053,28.90999985,29.07250023,27.02179909,104343600
23-12-2016,28.89749908,29.12999916,28.89749908,29.12999916,27.07524681,56998000
27-12-2016,29.12999916,29.45000076,29.12249947,29.31500053,27.24719238,73187600
28-12-2016,29.37999916,29.50499916,29.04999924,29.19000053,27.13100815,83623600
29-12-2016,29.11249924,29.27750015,29.10000038,29.18250084,27.1240406,60158000
30-12-2016,29.16250038,29.29999924,28.85750008,28.95499992,26.9125843,122345200
03-01-2017,28.95000076,29.08250046,28.69000053,29.03750038,26.98926735,115127600
04-01-2017,28.96249962,29.12750053,28.9375,29.00499916,26.95905304,84472400
05-01-2017,28.97999954,29.21500015,28.95249939,29.15250015,27.09615135,88774400
06-01-2017,29.19499969,29.54000092,29.11750031,29.47750092,27.39822769,127007600
09-01-2017,29.48749924,29.85750008,29.48500061,29.74749947,27.649189,134247600
10-01-2017,29.69249916,29.84499931,29.57500076,29.77750015,27.67706871,97848400
11-01-2017,29.68499947,29.98250008,29.64999962,29.9375,27.82577896,110354400
12-01-2017,29.72500038,29.82500076,29.55249977,29.8125,27.70959854,108344800
13-01-2017,29.77750015,29.90500069,29.70249939,29.76000023,27.66080475,104447600
17-01-2017,29.58499908,30.05999947,29.55500031,30,27.88387489,137759200
18-01-2017,30,30.125,29.92749977,29.99749947,27.88154793,94852000
19-01-2017,29.85000038,30.02249908,29.84250069,29.94499969,27.83275032,102389200
20-01-2017,30.11249924,30.11249924,29.93250084,30,27.88387489,130391600
23-01-2017,30,30.20249939,29.94249916,30.02000046,27.90246391,88200800
24-01-2017,29.88750076,30.02499962,29.875,29.99250031,27.8768959,92844000
25-01-2017,30.10499954,30.52499962,30.06999969,30.46999931,28.32072258,129510400
26-01-2017,30.41749954,30.61000061,30.39999962,30.48500061,28.33466339,105350400
27-01-2017,30.53499985,30.58749962,30.39999962,30.48749924,28.33698273,82251600
30-01-2017,30.23250008,30.40749931,30.16500092,30.40749931,28.26262665,121510000
31-01-2017,30.28750038,30.34749985,30.15500069,30.33749962,28.19756889,196804000
01-02-2017,31.75749969,32.62250137,31.75250053,32.1875,29.91707802,447940000
02-02-2017,31.99500084,32.34749985,31.94499969,32.13249969,29.86595154,134841600
03-02-2017,32.07749939,32.29750061,32.04000092,32.27000046,29.99375153,98029200
06-02-2017,32.28250122,32.625,32.22499847,32.57249832,30.2749176,107383600
07-02-2017,32.63499832,33.02249908,32.61249924,32.88249969,30.56303596,152735200
08-02-2017,32.83750153,33.05500031,32.80500031,33.00999832,30.68156052,92016400
09-02-2017,32.91249847,33.11249924,32.77999878,33.10499954,30.90325928,113399600
10-02-2017,33.11500168,33.23500061,33.01250076,33.02999878,30.83324814,80262000
13-02-2017,33.27000046,33.45500183,33.1875,33.32249832,31.10629082,92141600
14-02-2017,33.36750031,33.77249908,33.3125,33.75500107,31.51003456,132904800
15-02-2017,33.88000107,34.06750107,33.65499878,33.87749863,31.62438202,142492400
16-02-2017,33.91749954,33.97499847,33.70999908,33.83750153,31.58704185,90338400
17-02-2017,33.77500153,33.95750046,33.77500153,33.93000031,31.67339134,88792800
21-02-2017,34.05749893,34.1875,33.99499893,34.17499924,31.9020977,98028800
22-02-2017,34.10749817,34.27999878,34.02750015,34.27750015,31.99776649,83347600
23-02-2017,34.34500122,34.36999893,34.07500076,34.13249969,31.86241341,83152800
24-02-2017,33.97750092,34.16500092,33.81999969,34.16500092,31.89276123,87106400
27-02-2017,34.28499985,34.36000061,34.06999969,34.23249817,31.95577431,81029600
28-02-2017,34.27000046,34.36000061,34.17499924,34.24750137,31.96978378,93931600
01-03-2017,34.47249985,35.03749847,34.40000153,34.94749832,32.62321472,145658400
02-03-2017,35,35.06999969,34.68999863,34.74000168,32.42951965,104844000
03-03-2017,34.69499969,34.95750046,34.64749908,34.94499969,32.62087631,84432400
06-03-2017,34.84249878,34.94250107,34.65000153,34.83499908,32.51818848,87000000
07-03-2017,34.76499939,34.99499893,34.69749832,34.88000107,32.56020737,69785200
08-03-2017,34.73749924,34.95000076,34.70500183,34.75,32.43885803,74828800
09-03-2017,34.68500137,34.69749832,34.26250076,34.66999817,32.36417389,88623600
10-03-2017,34.8125,34.84000015,34.65999985,34.78499985,32.47153473,78451200
13-03-2017,34.71250153,34.85749817,34.70500183,34.79999924,32.48552322,69686800
14-03-2017,34.82500076,34.91249847,34.70999908,34.74750137,32.43652725,61236400
15-03-2017,34.85250092,35.1875,34.75749969,35.11500168,32.77958679,102767200
16-03-2017,35.18000031,35.25500107,35.06499863,35.17250061,32.83324814,76928000
17-03-2017,35.25,35.25,34.97249985,34.99750137,32.66989136,175540000
20-03-2017,35.09999847,35.375,35.05749893,35.36500168,33.01295853,86168000
21-03-2017,35.52750015,35.70000076,34.93249893,34.95999908,32.63489151,158119600
22-03-2017,34.96250153,35.40000153,34.93999863,35.35499954,33.00361633,103440800
23-03-2017,35.31499863,35.39500046,35.15250015,35.22999954,32.88693619,81385200
24-03-2017,35.375,35.43500137,35.08750153,35.15999985,32.82157898,89582400
27-03-2017,34.84749985,35.30500031,34.65499878,35.22000122,32.87759781,94300400
28-03-2017,35.22750092,36.00999832,35.15499878,35.95000076,33.55904007,133499200
29-03-2017,35.91999817,36.12250137,35.79750061,36.02999878,33.63373947,116760000
30-03-2017,36.04750061,36.125,35.875,35.98249817,33.58938217,84829200
31-03-2017,35.93000031,36.06750107,35.75249863,35.91500092,33.52638245,78646800
03-04-2017,35.92750168,36.02999878,35.76250076,35.92499924,33.53570557,79942800
04-04-2017,35.8125,36.22249985,35.79249954,36.19250107,33.78541946,79565600
05-04-2017,36.05500031,36.36500168,35.95249939,36.00500107,33.61038208,110871600
06-04-2017,36.07249832,36.13000107,35.86249924,35.91500092,33.52638245,84596000
07-04-2017,35.93249893,36.04499817,35.81750107,35.83499908,33.45169067,66688800
10-04-2017,35.90000153,35.97000122,35.72499847,35.79249954,33.41201782,75733600
11-04-2017,35.73500061,35.83750153,35.01499939,35.40750122,33.05262756,121517600
12-04-2017,35.40000153,35.53749847,35.25249863,35.45000076,33.09231186,81400000
13-04-2017,35.47750092,35.59500122,35.26250076,35.26250076,32.91727448,71291600
17-04-2017,35.36999893,35.47000122,35.21749878,35.45750046,33.09930038,66328400
18-04-2017,35.35250092,35.50999832,35.27750015,35.29999924,32.95227051,58790000
19-04-2017,35.47000122,35.5,35.11249924,35.16999817,32.83091354,69313600
20-04-2017,35.30500031,35.72999954,35.29000092,35.61000061,33.24166489,93278400
21-04-2017,35.61000061,35.66999817,35.46250153,35.56750107,33.20198822,69283600
24-04-2017,35.875,35.98749924,35.79499817,35.90999985,33.52171326,68537200
25-04-2017,35.97750092,36.22499847,35.96749878,36.13249969,33.72940445,75486000
26-04-2017,36.11750031,36.15000153,35.84500122,35.91999817,33.53104401,80164800
27-04-2017,35.97999954,36.04000092,35.82749939,35.94749832,33.55670547,56985200
28-04-2017,36.02249908,36.07500076,35.81750107,35.91249847,33.52404404,83441600
01-05-2017,36.27500153,36.79999924,36.24000168,36.64500046,34.20782089,134411600
02-05-2017,36.88499832,37.02249908,36.70999908,36.87749863,34.42486191,181408800
03-05-2017,36.39749908,36.87250137,36.06750107,36.76499939,34.31984329,182788000
04-05-2017,36.63000107,36.78499985,36.45249939,36.63249969,34.19614792,93487600
05-05-2017,36.68999863,37.24499893,36.68999863,37.24000168,34.76325607,109310800
08-05-2017,37.25749969,38.42499924,37.25749969,38.25249863,35.7084198,195009600
09-05-2017,38.46749878,38.72000122,38.36249924,38.49750137,35.93711853,156521600
10-05-2017,38.40750122,38.48500061,38.02750015,38.31499863,35.76675415,103222800
11-05-2017,38.11249924,38.51750183,38.07749939,38.48749924,36.07608032,109020400
12-05-2017,38.67499924,39.10499954,38.66749954,39.02500153,36.57990265,130108000
15-05-2017,39.00249863,39.16249847,38.76250076,38.92499924,36.48615646,104038800
16-05-2017,38.98500061,39.01499939,38.68000031,38.86750031,36.43227005,80194000
17-05-2017,38.40000153,38.64250183,37.42750168,37.5625,35.20903778,203070800
18-05-2017,37.81750107,38.33499908,37.78250122,38.13499832,35.74566269,134272800
19-05-2017,38.34500122,38.49499893,38.15750122,38.26499939,35.86751938,107843200
22-05-2017,38.5,38.64500046,38.22750092,38.49750137,36.08544922,91865600
23-05-2017,38.72499847,38.72499847,38.32749939,38.45000076,36.04092789,79675600
24-05-2017,38.45999908,38.54249954,38.16749954,38.33499908,35.93312454,76712000
25-05-2017,38.43249893,38.58750153,38.25749969,38.46749878,36.05732727,76942400
26-05-2017,38.5,38.56000137,38.32749939,38.40250015,35.9963913,87710400
30-05-2017,38.35499954,38.60749817,38.33250046,38.41749954,36.0104599,80507600
31-05-2017,38.49250031,38.54249954,38.09500122,38.18999863,35.79722214,97804800
01-06-2017,38.29249954,38.33250046,38.05500031,38.29499817,35.89564133,65616400
02-06-2017,38.39500046,38.86249924,38.22249985,38.86249924,36.42758179,111082800
05-06-2017,38.58499908,38.61249924,38.36500168,38.48249817,36.07138824,101326800
06-06-2017,38.47499847,38.95249939,38.44499969,38.61249924,36.19324493,106499600
07-06-2017,38.75500107,38.99499893,38.61999893,38.84249878,36.40882874,84278400
08-06-2017,38.8125,38.88499832,38.59999847,38.74750137,36.3197937,85003200
09-06-2017,38.79750061,38.79750061,36.50500107,37.24499893,34.91143036,259530800
12-06-2017,36.43500137,36.52249908,35.62749863,36.35499954,34.07717514,289229200
13-06-2017,36.79000092,36.86249924,36.28749847,36.64749908,34.35136032,136661600
14-06-2017,36.875,36.875,35.95999908,36.29000092,34.01625824,126124800
15-06-2017,35.83000183,36.11999893,35.55250168,36.07249832,33.81238937,128661600
16-06-2017,35.94499969,36.125,35.54999924,35.56750107,33.3390274,201444400
19-06-2017,35.91500092,36.68500137,35.91500092,36.58499908,34.29277802,130165600
20-06-2017,36.71749878,36.71749878,36.23500061,36.25249863,33.98110199,99600400
21-06-2017,36.38000107,36.51750183,36.15250015,36.46749878,34.18263626,85063200
22-06-2017,36.44250107,36.67499924,36.27999878,36.40750122,34.12639236,76425200
23-06-2017,36.28250122,36.79000092,36.27750015,36.56999969,34.27872086,141757600
26-06-2017,36.79249954,37.06999969,36.34500122,36.45500183,34.17092133,102769600
27-06-2017,36.25249863,36.54000092,35.90499878,35.93249893,33.68116379,99047600
28-06-2017,36.12250137,36.52750015,35.79000092,36.45750046,34.17325974,88329600
29-06-2017,36.17750168,36.28250122,35.56999969,35.91999817,33.66945267,125997600
30-06-2017,36.11249924,36.24000168,35.94499969,36.00500107,33.74910736,92096400
03-07-2017,36.22000122,36.32500076,35.77500153,35.875,33.62726212,57111200
05-07-2017,35.92250061,36.19749832,35.68000031,36.02249908,33.76551056,86278400
06-07-2017,35.75500107,35.875,35.60250092,35.68249893,33.44681931,96515200
07-07-2017,35.72499847,36.1875,35.72499847,36.04499817,33.78661346,76806800
10-07-2017,36.02750015,36.48749924,35.84249878,36.26499939,33.99282837,84362400
11-07-2017,36.18249893,36.46250153,36.09500122,36.38249969,34.10297394,79127200
12-07-2017,36.46749878,36.54499817,36.20500183,36.43500137,34.15217209,99538000
13-07-2017,36.375,37.12250137,36.36000061,36.94250107,34.62787628,100797600
14-07-2017,36.99250031,37.33250046,36.83250046,37.25999832,34.92548752,80528400
17-07-2017,37.20500183,37.72499847,37.14250183,37.38999939,35.04734802,95174000
18-07-2017,37.29999924,37.53250122,37.16749954,37.52000046,35.16918945,71475200
19-07-2017,37.61999893,37.85499954,37.48749924,37.75500107,35.38946915,83692000
20-07-2017,37.875,37.93500137,37.54750061,37.58499908,35.23012161,68974800
21-07-2017,37.49750137,37.61000061,37.22000122,37.56750107,35.21371841,105010400
24-07-2017,37.64500046,38.11000061,37.47499847,38.02249908,35.6402092,85972800
25-07-2017,37.95000076,38.45999908,37.95000076,38.18500137,35.79252625,75415600
26-07-2017,38.33750153,38.48249817,38.26499939,38.36500168,35.96125793,63124000
27-07-2017,38.4375,38.49750137,36.82500076,37.63999939,35.28167725,129905200
28-07-2017,37.47249985,37.55749893,37.29750061,37.375,35.03328323,68854800
31-07-2017,37.47499847,37.58250046,37.03250122,37.18249893,34.85284424,79383600
01-08-2017,37.27500153,37.55500031,37.10250092,37.51250076,35.16215897,141474400
02-08-2017,39.81999969,39.9375,39.04000092,39.28499985,36.8236084,279747200
03-08-2017,39.26250076,39.30250168,38.75500107,38.89250183,36.45569992,108389200
04-08-2017,39.01750183,39.34999847,38.92250061,39.09749985,36.6478653,82239600
07-08-2017,39.26499939,39.72999954,39.16749954,39.70249939,37.21493912,87481200
08-08-2017,39.65000153,40.45750046,39.56750107,40.02000046,37.51256561,144823600
09-08-2017,39.81499863,40.31750107,39.77750015,40.26499939,37.74220276,104526000
10-08-2017,39.97499847,40,38.65750122,38.83000183,36.54004288,163217200
11-08-2017,39.15000153,39.64250183,39.01750183,39.36999893,37.0481987,105028400
14-08-2017,39.83000183,40.05250168,39.6875,39.96250153,37.60577011,88490800
15-08-2017,40.16500092,40.54999924,40.03499985,40.40000153,38.01746368,117862000
16-08-2017,40.48500061,40.62749863,40.03749847,40.23749924,37.86453629,110686400
17-08-2017,40.13000107,40.17750168,39.45999908,39.46500015,37.13759613,111762400
18-08-2017,39.46500015,39.875,39.18000031,39.375,37.05290604,109712400
21-08-2017,39.375,39.47249985,38.77750015,39.30250168,36.98469543,105474000
22-08-2017,39.55749893,40,39.50500107,39.94499969,37.5892868,86418400
23-08-2017,39.76750183,40.11750031,39.72000122,39.99499893,37.63634109,77596400
24-08-2017,40.10749817,40.18500137,39.63750076,39.81750107,37.46931458,79275600
25-08-2017,39.91249847,40.13999939,39.81750107,39.96500015,37.60811996,101920400
28-08-2017,40.03499985,40.5,39.98249817,40.36750031,37.98688507,103864000
29-08-2017,40.02500153,40.77999878,40,40.72750092,38.32564545,118067600
30-08-2017,40.95000076,40.97249985,40.65250015,40.83750153,38.42914963,109078400
31-08-2017,40.90999985,41.13000107,40.86999893,41,38.58207703,107140400
01-09-2017,41.20000076,41.23500061,40.90750122,41.01250076,38.59383392,66364400
05-09-2017,40.9375,41.0625,40.13999939,40.52000046,38.13038254,117874000
06-09-2017,40.67750168,40.74750137,40.13000107,40.47750092,38.09038544,86606800
07-09-2017,40.52249908,40.56000137,40.09000015,40.31499863,37.93746948,87714000
08-09-2017,40.21500015,40.28749847,39.63249969,39.65750122,37.3187561,114446000
11-09-2017,40.125,40.51250076,39.97249985,40.375,37.99393082,126323200
12-09-2017,40.65250015,40.99000168,39.69250107,40.21500015,37.84337616,286856000
13-09-2017,39.96749878,39.99000168,39.47750092,39.91249847,37.55870819,179629600
14-09-2017,39.74750137,39.84999847,39.52249908,39.56999969,37.23641205,95042800
15-09-2017,39.61750031,40.24250031,39.5,39.97000122,37.61281967,196458400
18-09-2017,40.02750015,40.125,39.5,39.66749954,37.32816315,113077600
19-09-2017,39.87749863,39.94250107,39.61000061,39.68249893,37.3422699,83242400
20-09-2017,39.47499847,39.56499863,38.45750046,39.01750183,36.71649551,211805600
21-09-2017,38.95000076,38.95000076,38.1875,38.34749985,36.08599854,150046800
22-09-2017,37.88499832,38.06750107,37.63999939,37.97249985,35.73311615,186581600
25-09-2017,37.49750137,37.95750046,37.29000092,37.63750076,35.41788101,177549200
26-09-2017,37.94499969,38.47999954,37.92250061,38.28499985,36.02718735,146640000
27-09-2017,38.45000076,38.68000031,38.38499832,38.55749893,36.28361893,102016800
28-09-2017,38.47249985,38.56999969,38.17499924,38.31999969,36.06011581,88022000
29-09-2017,38.30250168,38.53250122,38,38.52999878,36.25774765,105199200
02-10-2017,38.56499863,38.61249924,38.18000031,38.45249939,36.18481827,74795200
03-10-2017,38.50249863,38.77249908,38.47750092,38.61999893,36.3424263,64921200
04-10-2017,38.40750122,38.46500015,38.11500168,38.36999893,36.10717392,80655200
05-10-2017,38.54499817,38.86000061,38.51250076,38.84749985,36.55651474,85135200
06-10-2017,38.74250031,38.87250137,38.63999939,38.82500076,36.53534698,69630400
09-10-2017,38.95249939,39.18249893,38.87250137,38.95999908,36.66238022,65051600
10-10-2017,39.01499939,39.5,38.77500153,38.97499847,36.67649841,62468000
11-10-2017,38.99250031,39.24499893,38.9375,39.13750076,36.82940674,67622400
12-10-2017,39.08750153,39.34249878,38.93249893,39,36.70001984,64500400
13-10-2017,39.18249893,39.31999969,39.10250092,39.24750137,36.93292618,65576800
16-10-2017,39.47499847,40,39.41249847,39.97000122,37.61281967,96486000
17-10-2017,39.94499969,40.21749878,39.80749893,40.11750031,37.7516098,75989200
18-10-2017,40.10499954,40.17750168,39.90000153,39.93999863,37.5845871,65496800
19-10-2017,39.1875,39.27000046,38.75500107,38.99499893,36.6953125,170336800
20-10-2017,39.15250015,39.4375,38.99000168,39.0625,36.75883102,95896400
23-10-2017,39.22249985,39.42250061,38.875,39.04249954,36.74001694,87937200
24-10-2017,39.07249832,39.35499954,39.04999924,39.27500153,36.95879745,71028800
25-10-2017,39.22750092,39.38750076,38.81750107,39.10250092,36.79647827,84828400
26-10-2017,39.30749893,39.45750046,39.19499969,39.35250092,37.03173447,68002000
27-10-2017,39.82249832,40.90000153,39.67499924,40.76250076,38.35857773,177816800
30-10-2017,40.97249985,42.01750183,40.93000031,41.68000031,39.2219696,178803200
31-10-2017,41.97499847,42.41249847,41.73500061,42.25999832,39.76776505,144187200
01-11-2017,42.46749878,42.48500061,41.40250015,41.72249985,39.26196289,134551200
02-11-2017,41.65000153,42.125,41.31999969,42.02750015,39.5489769,165573600
03-11-2017,43.5,43.56499863,42.77999878,43.125,40.58175659,237594400
06-11-2017,43.09249878,43.74750137,42.93000031,43.5625,40.99345398,140105200
07-11-2017,43.47750092,43.8125,43.40000153,43.70249939,41.12520599,97446000
08-11-2017,43.66500092,44.06000137,43.58250046,44.06000137,41.46161652,97638000
09-11-2017,43.77750015,44.02500153,43.28499985,43.97000122,41.37693024,117930400
10-11-2017,43.77750015,43.84500122,43.56750107,43.66749954,41.2399826,100582000
13-11-2017,43.375,43.625,43.34999847,43.49250031,41.07471085,67928400
14-11-2017,43.25999832,43.36999893,42.79499817,42.83499908,40.45375824,99130000
15-11-2017,42.49250031,42.58000183,42.09500122,42.27000046,39.92017365,116632400
16-11-2017,42.79499817,42.96749878,42.57500076,42.77500153,40.39709091,94550000
17-11-2017,42.75999832,42.84749985,42.40999985,42.53749847,40.17280197,87598000
20-11-2017,42.57249832,42.63999939,42.38999939,42.49499893,40.1326561,65049600
21-11-2017,42.69499969,43.42499924,42.69499969,43.28499985,40.87874985,100525200
22-11-2017,43.34000015,43.75,43.26250076,43.74000168,41.30845642,102355600
24-11-2017,43.77500153,43.875,43.66249847,43.74250031,41.3108139,56106800
27-11-2017,43.76250076,43.77000046,43.33499908,43.52249908,41.1030426,82867200
28-11-2017,43.57500076,43.71749878,42.96500015,43.26750183,40.86222839,105715200
29-11-2017,43.15750122,43.22999954,41.79000092,42.36999893,40.01461411,166665600
30-11-2017,42.60749817,43.03499985,42.11000061,42.96250153,40.5741806,166108800
01-12-2017,42.48749924,42.91749954,42.125,42.76250076,40.38528824,159037200
04-12-2017,43.11999893,43.15499878,42.40750122,42.45000076,40.09016037,130169600
05-12-2017,42.26499939,42.88000107,42.09999847,42.40999985,40.05239105,109400800
06-12-2017,41.875,42.54999924,41.61500168,42.25249863,39.90363693,114240000
07-12-2017,42.25749969,42.61000061,42.22750092,42.33000183,39.97684097,102693200
08-12-2017,42.62250137,42.75,42.20500183,42.34249878,39.98863983,93420800
11-12-2017,42.29999924,43.22249985,42.19749832,43.16749954,40.76778412,141095200
12-12-2017,43.03749847,43.09749985,42.86500168,42.92499924,40.53875732,77636800
13-12-2017,43.125,43.38499832,43,43.06750107,40.67333603,95273600
14-12-2017,43.09999847,43.28250122,42.91249847,43.05500031,40.6615448,81906000
15-12-2017,43.40750122,43.54249954,43.11500168,43.49250031,41.07471085,160677200
18-12-2017,43.72000122,44.29999924,43.71500015,44.10499954,41.65318298,117684400
19-12-2017,43.75749969,43.84749985,43.52249908,43.63499832,41.20928955,109745600
20-12-2017,43.71749878,43.85499954,43.3125,43.58750153,41.16443253,93902400
21-12-2017,43.54249954,44.00500107,43.52500153,43.75249863,41.32025528,83799600
22-12-2017,43.66999817,43.85499954,43.625,43.75249863,41.32025528,65397600
26-12-2017,42.70000076,42.86750031,42.41999817,42.64250183,40.27196884,132742000
27-12-2017,42.52500153,42.69499969,42.42750168,42.65000153,40.2790451,85992800
28-12-2017,42.75,42.96250153,42.61999893,42.77000046,40.39238358,65920800
29-12-2017,42.63000107,42.64749908,42.30500031,42.30749893,39.95558929,103999600
02-01-2018,42.54000092,43.07500076,42.31499863,43.06499863,40.67097855,102223600
03-01-2018,43.13249969,43.63750076,42.99000168,43.05749893,40.66389465,118071600
04-01-2018,43.13499832,43.36750031,43.02000046,43.25749969,40.85277176,89738400
05-01-2018,43.36000061,43.84249878,43.26250076,43.75,41.31790161,94640000
08-01-2018,43.58750153,43.90250015,43.48249817,43.58750153,41.16443253,82271200
09-01-2018,43.63750076,43.76499939,43.35250092,43.58250046,41.15971375,86336000
10-01-2018,43.29000092,43.57500076,43.25,43.57249832,41.15027618,95839600
11-01-2018,43.64749908,43.87250137,43.62250137,43.81999969,41.38400269,74670800
12-01-2018,44.04499817,44.34000015,43.91249847,44.27249908,41.81134796,101672400
16-01-2018,44.47499847,44.84749985,44.03499985,44.04750061,41.59885406,118263600
17-01-2018,44.03749847,44.8125,43.76750183,44.77500153,42.28591919,137547200
18-01-2018,44.84249878,45.02500153,44.5625,44.81499863,42.32369232,124773600
19-01-2018,44.65250015,44.89500046,44.35250092,44.61500168,42.13480759,129700400
22-01-2018,44.32500076,44.44499969,44.15000153,44.25,41.79009247,108434400
23-01-2018,44.32500076,44.86000061,44.20500183,44.25999832,41.79954147,130756400
24-01-2018,44.3125,44.32500076,43.29999924,43.55500031,41.1337471,204420400
25-01-2018,43.62749863,43.73749924,42.63249969,42.77750015,40.39945221,166116000
26-01-2018,43,43,42.51499939,42.87749863,40.49390411,156572000
29-01-2018,42.54000092,42.54000092,41.76750183,41.99000168,39.65574646,202561600
30-01-2018,41.38249969,41.84249878,41.17499924,41.74250031,39.42199707,184192800
31-01-2018,41.71749878,42.11000061,41.625,41.85749817,39.53060532,129915600
01-02-2018,41.79249954,42.15499878,41.68999863,41.94499969,39.6132431,188923200
02-02-2018,41.5,41.70000076,40.02500153,40.125,37.89442062,346375200
05-02-2018,39.77500153,40.97000122,39,39.12250137,36.94765091,290954000
06-02-2018,38.70750046,40.93000031,38.5,40.75749969,38.49175644,272975200
07-02-2018,40.77249908,40.84999847,39.76750183,39.88499832,37.66775513,206434400
08-02-2018,40.07249832,40.25,38.75749969,38.78749847,36.63125992,217562000
09-02-2018,39.26750183,39.47249985,37.56000137,39.10250092,37.079319,282690400
12-02-2018,39.625,40.97249985,39.37749863,40.67750168,38.5728302,243278000
13-02-2018,40.48749924,41.1875,40.41249847,41.08499908,38.95924377,130196800
14-02-2018,40.75999832,41.88499832,40.72000122,41.84249878,39.67754364,162579600
15-02-2018,42.44749832,43.27249908,42.25,43.24750137,41.00986862,204588800
16-02-2018,43.09000015,43.70500183,42.94250107,43.10749817,40.8771019,160704400
20-02-2018,43.01250076,43.56499863,42.85499954,42.96250153,40.73961258,135722000
21-02-2018,43.20750046,43.52999878,42.75249863,42.76750183,40.5546875,149886400
22-02-2018,42.95000076,43.48749924,42.92750168,43.125,40.89370346,123967600
23-02-2018,43.41749954,43.91249847,43.38499832,43.875,41.60489273,135249600
26-02-2018,44.08750153,44.84749985,44.05250168,44.74250031,42.42750931,152648800
27-02-2018,44.77500153,45.11999893,44.54000092,44.59749985,42.29000092,155712400
28-02-2018,44.81499863,45.15499878,44.51250076,44.52999878,42.22599792,151128400
01-03-2018,44.63499832,44.94499969,43.16500092,43.75,41.48636627,195208000
02-03-2018,43.20000076,44.07500076,43.11249924,44.05250168,41.77320862,153816000
05-03-2018,43.80250168,44.43500137,43.63000107,44.20500183,41.91780853,113605600
06-03-2018,44.47750092,44.5625,44.03250122,44.16749954,41.88224792,95154000
07-03-2018,43.73500061,43.96250153,43.56750107,43.75749969,41.49347305,126814000
08-03-2018,43.86999893,44.27999878,43.76750183,44.23500061,41.9462738,95096400
09-03-2018,44.49000168,45,44.34749985,44.99499893,42.66693878,128740800
12-03-2018,45.07249832,45.59749985,45.05250168,45.43000031,43.07943726,128828400
13-03-2018,45.64749908,45.875,44.81000137,44.99250031,42.66456985,126774000
14-03-2018,45.08000183,45.13000107,44.45249939,44.61000061,42.30186081,117473600
15-03-2018,44.625,45.06000137,44.51750183,44.66249847,42.35164261,90975200
16-03-2018,44.66249847,44.77999878,44.40499878,44.50500107,42.20228958,157618800
19-03-2018,44.33000183,44.36750031,43.41500092,43.82500076,41.55747604,133787200
20-03-2018,43.81000137,44.20000076,43.73500061,43.81000137,41.54325104,78597600
21-03-2018,43.75999832,43.77249908,42.81499863,42.81750107,40.60210037,148219600
22-03-2018,42.5,43.16999817,42.15000153,42.21250153,40.02840805,165963200
23-03-2018,42.09749985,42.47999954,41.23500061,41.23500061,39.10149002,164115200
26-03-2018,42.01750183,43.27500153,41.61000061,43.19250107,40.95770264,150164800
27-03-2018,43.41999817,43.78749847,41.72999954,42.08499908,39.90750122,163690400
28-03-2018,41.8125,42.50500107,41.29750061,41.61999893,39.46656036,166674000
29-03-2018,41.95249939,42.9375,41.72499847,41.94499969,39.77475357,153594000
02-04-2018,41.65999985,42.23500061,41.11750031,41.66999817,39.51397324,150347200
03-04-2018,41.90999985,42.1875,41.22000122,42.09749985,39.9193573,121112000
04-04-2018,41.22000122,43.00249863,41.19250107,42.90250015,40.68270874,138422000
05-04-2018,43.14500046,43.55749893,43.02000046,43.20000076,40.96481323,107732800
06-04-2018,42.74250031,43.11999893,42.04999924,42.09500122,39.91698837,140021200
09-04-2018,42.47000122,43.27249908,42.46250153,42.51250076,40.3128891,116070800
10-04-2018,43.25,43.5,42.88249969,43.3125,41.07148743,113634400
11-04-2018,43.05749893,43.47999954,42.92499924,43.11000061,40.87947845,89726400
12-04-2018,43.35250092,43.75,43.25999832,43.53499985,41.28247833,91557200
13-04-2018,43.69499969,43.95999908,43.46250153,43.68249893,41.42234802,100497200
16-04-2018,43.75749969,44.04750061,43.70750046,43.95500183,41.68074417,86313600
17-04-2018,44.12250137,44.73500061,44.10250092,44.56000137,42.25445175,106421600
18-04-2018,44.45249939,44.70500183,44.22000122,44.45999908,42.15961838,83018000
19-04-2018,43.43999863,43.84749985,43.16500092,43.20000076,40.96481323,139235200
